order_id,order_date,status,customer_id,customer_name,customer_phone,customer_email,city,district,delivery_type,delivery_cost,payment_method,payment_status,payment_amount,currency,total_amount,items_json
طلب-100870,2025-02-09T13:37:00,قيد الانتظار,عميل-870,محمد علي,735497390,user737434@example.com,حجة,جبلة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,676500.0,YER,676500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":5000.0,""total"":5000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":181500.0,""total"":181500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":244000.0,""total"":488000.0}]"
طلب-100871,2025-02-07T16:10:00,مؤكد,عميل-871,هدى سالم,705792782,user846526@example.com,المكلا,كريتر,عادي,2000.0,محفظة إلكترونية,تم الدفع,207500.0,YER,207500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":205500.0,""total"":205500.0}]"
طلب-100872,2025-01-01T21:24:00,تم التسليم,عميل-872,ريم عادل,779258340,user589472@example.com,إب,القاهرة,عادي,2000.0,محفظة إلكترونية,تم الدفع,403500.0,YER,403500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":184000.0,""total"":184000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":192000.0,""total"":192000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":8500.0,""total"":25500.0}]"
طلب-100133,2025-02-04T01:12:00,تم التسليم,عميل-873,سارة ياسر,703103502,user461585@example.com,تعز,كريتر,سريع,5000.0,بطاقة,بانتظار الدفع,132000.0,YER,132000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":63500.0,""total"":127000.0}]"
طلب-100874,2025-03-30T13:56:00,مؤكد,عميل-874,علي حسين,772043502,user977357@example.com,حجة,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,15000.0,YER,15000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":5000.0,""total"":10000.0}]"
طلب-100875,2025-03-19T11:09:00,تم التسليم,عميل-875,علي حسين,772419154,user21850@example.com,صنعاء,الحصبة,عادي,2000.0,بطاقة,بانتظار الدفع,44000.0,YER,44000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":21000.0,""total"":42000.0}]"
طلب-100876,2025-03-30T04:03:00,قيد الانتظار,عميل-876,يوسف طارق,706594658,user661439@example.com,عدن,الحصبة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,58500.0,YER,58500.0,"[{""name"":""سماعات رأس"",""qty"":1,""unit_price"":29500.0,""total"":29500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":11500.0,""total"":23000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":4000.0,""total"":4000.0}]"
طلب-100877,2025-03-07T14:56:00,مرتجع,عميل-877,خالد سالم,704203140,user652575@example.com,حجة,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,301500.0,YER,301500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":18000.0,""total"":36000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":4500.0,""total"":9000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":251500.0,""total"":251500.0}]"
طلب-100878,2025-19-45 99:70:00,قيد الانتظار,عميل-878,أروى محمد,717945837,user675771@example.com,الحديدة,خور مكسر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,191000.0,YER,191000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":93000.0,""total"":186000.0}]"
طلب-100879,2025-03-22T16:06:00,قيد الشحن,عميل-879,خالد سالم,709508978,user623000@example.com,الحديدة,الحصبة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,123500.0,YER,123500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":""غير معروف"",""total"":""غير معروف""},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":68500.0,""total"":68500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":12000.0,""total"":12000.0}]"
طلب-100880,2025-01-12T13:11:00,ملغي,عميل-880,أحمد محمد,77 038 2711,user411147@example.com,إب,حدة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,195000.0,YER,195000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":95000.0,""total"":190000.0}]"
طلب-100881,2025-04-04T11:01:00,تم التسليم,عميل-881,سارة ياسر,709554443,user652820@example..com,المكلا,كريتر,عادي,2000.0,بطاقة,بانتظار الدفع,123500.0,YER,123500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":40500.0,""total"":121500.0}]"
طلب-100882,2025-01-14T18:34:00,قيد الانتظار,,فاطمة أحمد,702744422,user680696@example.com,ذمار,خور مكسر,سريع,5000.0,محفظة إلكترونية,تم الدفع,38000.0,YER,38000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":16500.0,""total"":33000.0}]"
طلب-100883,2025-03-28T17:25:00,قيد الشحن,عميل-883,أحمد محمد,707429144,user83228@example.com,لحج,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,417000.0,YER,417000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":206000.0,""total"":412000.0}]"
طلب-100884,2025-04-05T19:38:00,تم التسليم,عميل-884,أروى محمد,700454334,user795525@example.com,المكلا,الحصبة,عادي,2000.0,محفظة إلكترونية,تم الدفع,45500.0,YER,45500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":-3,""unit_price"":14500.0,""total"":43500.0}]"
طلب-100885,2025-01-08T01:01:00,قيد الانتظار,عميل-885,محمد علي,736107213,user963306@example.com,حجة,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,219000.0,YER,٢١٩٠٠٠٫٠,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":108500.0,""total"":217000.0}]"
طلب-100886,2025/04/29 02:41:00,ملغي,عميل-886,سارة ياسر,715759346,user577332@example.com,حجة,شعوب,عادي,2000.0,بطاقة,تم الدفع,16000.0,YER,16000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":7000.0,""total"":14000.0}]"
طلب-100887,2025-02-22T04:04:00,تم التسليم,عميل-887,ريم عادل,708939780,user873962@example.com,لحج,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,302000.0,YER,302000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":12000.0,""total"":12000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":95000.0,""total"":285000.0}]"
طلب-100888,2025-01-23T06:57:00,تم التسليم,عميل-888,محمد علي,771956342,user938176@example.com,إب,التحرير,عادي,2000.0,محفظة إلكترونية,تم الدفع,32000.0,YER,32000.0,[]
طلب-100889,2025-03-18T18:20:00,مرتجع,عميل-889,أروى محمد,770474535,user391994@example.com,لحج,الحصبة,عادي,2000.0,محفظة إلكترونية,تم الدفع,98000.0,YER,98000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":28500.0,""total"":57000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":7000.0,""total"":14000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":25000.0,""total"":25000.0}]"
طلب-100890,2025-01-23T18:58:00,قيد الانتظار,عميل-890,هدى سالم,775325478,user858799@example.com,عمران,كريتر,عادي,2000.0,محفظة إلكترونية,تم الدفع,151500.0,YER,151500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":149500.0,""total"":149500.0}]"
طلب-100891,2025-01-02T12:57:00,تم التسليم,عميل-891,محمد علي,718511112,user266218@example.com,صنعاء,خور مكسر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,218500.0,YER,218500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":4500.0,""total"":4500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":212000.0,""total"":212000.0}]"
طلب-100892,2025-04-03T06:24:00,مرتجع,عميل-892,أحمد محمد,712643712,user117862@example.com,تعز,التحرير,سريع,٥٠٠٠٫٠,نقدًا عند التسليم,بانتظار الدفع,401500.0,YER,401500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":7500.0,""total"":15000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":178000.0,""total"":356000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":8500.0,""total"":25500.0}]"
طلب-100893,2025-03-31T21:23:00,قيد الشحن,عميل-893,ريم عادل,716714765,user759536@example.com,حجة,التحرير,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,55500.0,YER,55500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":42000.0,""total"":42000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":8500.0,""total"":8500.0}]"
طلب-100894,2025-04-24T01:12:00,مؤكد,عميل-894,فاطمة أحمد,719034676,user417408@example.com,صنعاء,التحرير,عادي,2000.0,محفظة إلكترونية,تم الدفع,26000.0,YER,26000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":5500.0,""total"":16500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":7500.0,""total"":7500.0}]"
طلب-100895,2025-01-22T10:39:00,مؤكد,عميل-895,أروى محمد,775082019,user568149@example.com,الحديدة,القاهرة,عادي,2000.0,محفظة إلكترونية,تم الدفع,592500.0,YER,592500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":122000.0,""total"":366000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":9500.0,""total"":9500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":215000.0,""total"":215000.0}]"
طلب-100896,2025-02-06T14:45:00,مرتجع,عميل-896,فاطمة أحمد,700003619,user868957@example.com,حجة,شعوب,سريع,5000.0,بطاقة,بانتظار الدفع,230000.0,YER,230000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":225000.0,""total"":225000.0}]"
طلب-100897,2025-02-18T14:35:00,مؤكد,عميل-897,هدى سالم,713723827,user311756@example.com,حجة,الحصبة,عادي,2000.0,بطاقة,بانتظار الدفع,68000.0,YER,٦٨٠٠٠٫٠,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":13500.0,""total"":40500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":8500.0,""total"":25500.0}]"
طلب-100898,2025-02-23T06:14:00,مرتجع,عميل-898,علي حسين,708642161,user425955@example.com,حجة,شعوب,سريع,5000.0,بطاقة,تم الدفع,170500.0,YER,170500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":36500.0,""total"":109500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":22000.0,""total"":44000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":6000.0,""total"":12000.0}]"
طلب-100899,2025-04-20T20:03:00,مرتجع,عميل-899,هدى سالم,710939576,user57910@example.com,إب,خور مكسر,عادي,2000.0,محفظة إلكترونية,تم الدفع,30500.0,YER,30500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":10500.0,""total"":21000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":7500.0,""total"":7500.0}]"
طلب-100900,2025-01-29T06:13:00,قيد الانتظار,عميل-900,أروى محمد,771977021,user369517@example.com,الحديدة,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,269000.0,YER,269000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":197000.0,""total"":197000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":70000.0,""total"":70000.0}]"
طلب-100901,2025-01-23T04:49:00,قيد الانتظار,عميل-901,يوسف طارق,73 741 5126,user477029@example.com,صنعاء,جبلة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,422000.0,YER,422000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":4000.0,""total"":12000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":7500.0,""total"":15000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":131000.0,""total"":393000.0}]"
طلب-100902,2025-03-13T13:14:00,قيد الشحن,عميل-902,فاطمة أحمد,739464206,user979896@example.com,المكلا,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,379000.0,YER,379000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":12000.0,""total"":24000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":59500.0,""total"":178500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":174500.0,""total"":174500.0}]"
طلب-100903,2025-01-13T02:20:00,قيد الانتظار,عميل-903,سارة ياسر,733002393,user100691@example.com,المكلا,الحصبة,عادي,2000.0,محفظة إلكترونية,تم الدفع,550500.0,YER,550500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":181500.0,""total"":181500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":180000.0,""total"":360000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":7000.0,""total"":7000.0}]"
طلب-100904,2025-01-09T00:51:00,ملغي,عميل-904,هدى سالم,730444276,user811403@example.com,عدن,كريتر,عادي,2000.0,محفظة إلكترونية,تم الدفع,493000.0,YER,493000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":41000.0,""total"":123000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":184000.0,""total"":368000.0}]"
طلب-100905,2025-04-03T13:48:00,مؤكد,عميل-905,أحمد محمد,719974567,user244612@example.com,تعز,التحرير,سريع,5000.0,بطاقة,بانتظار الدفع,48000.0,YER,48000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":21500.0,""total"":43000.0}]"
طلب-100906,2025-01-24T10:31:00,ملغي,عميل-906,علي حسين,738581490,user352637@example.com,إب,الحصبة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,123000.0,YER,123000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":33000.0,""total"":33000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":88000.0,""total"":88000.0}]"
طلب-100907,2025-03-03T22:29:00,مرتجع,عميل-907,يوسف طارق,701027302,user540003@example.com,تعز,شعوب,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,140000.0,YER,140000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":45000.0,""total"":135000.0}]"
طلب-100908,2025-01-19T06:41:00,قيد الشحن,عميل-908,علي حسين,713741682,user598566@example.com,تعز,شعوب,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,503000.0,YER,503000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":158000.0,""total"":474000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":9000.0,""total"":27000.0}]"
طلب-100909,2025-04-05T08:34:00,تم التسليم,عميل-909,سارة ياسر,702545604,user698593@example.com,عمران,القاهرة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,20000.0,YER,20000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":9000.0,""total"":18000.0}]"
طلب-100910,2025-04-18T01:34:00,ملغي,عميل-910,ريم عادل,739270858,user389647@example.com,تعز,كريتر,سريع,5000.0,بطاقة,تم الدفع,24000.0,YER,24000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":9500.0,""total"":19000.0}]"
طلب-100911,2025-02-18T00:12:00,مؤكد,عميل-911,علي حسين,715012720,user341907@example.com,صنعاء,كريتر,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,31500.0,YER,31500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":9500.0,""total"":19000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":7500.0,""total"":7500.0}]"
طلب-100912,2025-01-13T02:40:00,قيد الانتظار,عميل-912,سارة ياسر,770697517,user161389@example.com,عمران,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,672500.0,YER,672500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":6500.0,""total"":19500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":230000.0,""total"":230000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":209000.0,""total"":418000.0}]"
طلب-100913,2025-01-24T05:42:00,تم التسليم,عميل-913,سارة ياسر,774265065,user227686@example.com,عدن,خور مكسر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,77000.0,YER,77000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":15000.0,""total"":45000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":15000.0,""total"":30000.0}]"
طلب-100914,2025-01-18T02:01:00,مرتجع,عميل-914,سارة ياسر,719302416,user654775@example.com,لحج,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,214000.0,YER,214000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":104500.0,""total"":209000.0}]"
طلب-100915,2025-02-13T14:11:00,تم التسليم,عميل-915,هدى سالم,12345,user989005@example.com,عمران,الحصبة,سريع,5000.0,محفظة إلكترونية,تم الدفع,652000.0,YER,652000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":33500.0,""total"":33500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":201500.0,""total"":604500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":9000.0,""total"":9000.0}]"
طلب-100916,2025-02-12T15:17:00,ملغي,عميل-916,محمد علي,707780956,user294512@example.com,الحديدة,القاهرة,عادي,2000.0,بطاقة,بانتظار الدفع,262000.0,YER,262000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":-3,""unit_price"":250000.0,""total"":250000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":5000.0,""total"":10000.0}]"
طلب-100917,2025-03-16T00:36:00,تم التسليم,عميل-917,يوسف طارق,773978354,user507871@example.com,عمران,خور مكسر,عادي,2000.0,بطاقة,تم الدفع,701000.0,YER,701000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":189500.0,""total"":568500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":130500.0,""total"":130500.0}]"
طلب-100918,2025-03-02T11:29:00,ملغي,عميل-918,هدى سالم,779660993,user682112@example.com,المكلا,القاهرة,عادي,2000.0,بطاقة,بانتظار الدفع,413000.0,YER,413000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":205500.0,""total"":411000.0}]"
طلب-100919,2025-01-08T04:55:00,مؤكد,عميل-919,أروى محمد,734303152,user169351@example.com,المكلا,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,266000.0,YER,266000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":130500.0,""total"":261000.0}]"
طلب-100920,2025-04-11T08:16:00,قيد الانتظار,عميل-920,سارة ياسر,730362969,user82084@example.com,حجة,الحصبة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,586000.0,YER,586000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":31000.0,""total"":62000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":259500.0,""total"":519000.0}]"
طلب-100921,2025-04-10T11:01:00,قيد الشحن,عميل-921,خالد سالم,711610145,user531928@example.com,الحديدة,كريتر,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,12000.0,YER,12000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":5000.0,""total"":10000.0}]"
طلب-100922,2025-04-27T00:39:00,قيد الشحن,عميل-922,سارة ياسر,709731205,user17771@example.com,الحديدة,التحرير,عادي,2000.0,محفظة إلكترونية,تم الدفع,214000.0,YER,214000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":12000.0,""total"":24000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":9500.0,""total"":9500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":178500.0,""total"":178500.0}]"
طلب-100923,2025-04-10T22:54:00,ملغي,عميل-923,أروى محمد,737920463,user997176@example.com,لحج,خور مكسر,عادي,2000.0,بطاقة,تم الدفع,87500.0,YER,87500.0,"[{""sku"":""SKU-1001"",""qty"":2"
طلب-100924,2025-02-04T17:58:00,تم التسليم,عميل-924,يوسف طارق,733227398,user210581@example.com,ذمار,خور مكسر,سريع,5000.0,محفظة إلكترونية,تم الدفع,1014500.0,YER,1014500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":97500.0,""total"":292500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":230500.0,""total"":691500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":8500.0,""total"":25500.0}]"
طلب-100925,2025-04-09T20:49:00,تم التسليم,عميل-925,أروى محمد,772915035,user499650@example.com,ذمار,كريتر,عادي,2000.0,بطاقة,بانتظار الدفع,437000.0,YER,"437,000.00","[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":10500.0,""total"":21000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":138000.0,""total"":414000.0}]"
طلب-100926,2025-03-26T19:00:00,قيد الشحن,عميل-926,هدى سالم,735452340,user117541@example.com,ذمار,القاهرة,عادي,2000.0,بطاقة,بانتظار الدفع,55000.0,YER,55000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":10000.0,""total"":10000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":7000.0,""total"":21000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":11000.0,""total"":22000.0}]"
طلب-100927,2025-02-14T07:31:00,ملغي,عميل-927,يوسف طارق,717225358,user828858@example.com,عمران,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,321000.0,YER,321000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":-2,""unit_price"":183000.0,""total"":183000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":66500.0,""total"":133000.0}]"
طلب-100928,2025-01-05T21:15:00,مرتجع,عميل-928,خالد سالم,736688472,user93422@example.com,لحج,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,75500.0,YER,75500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":4500.0,""total"":13500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":11000.0,""total"":33000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":12000.0,""total"":24000.0}]"
طلب-100929,2025-02-04T11:31:00,مؤكد,عميل-929,يوسف طارق,773767335,user638580@example.com,حجة,الحصبة,سريع,5000.0,بطاقة,بانتظار الدفع,441500.0,YER,441500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":10500.0,""total"":31500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":202500.0,""total"":405000.0}]"
طلب-100930,2025-04-30T22:48:00,تم التسليم,عميل-930,يوسف طارق,714046782,user991204@example.com,الحديدة,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,952500.0,YER,952500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":236500.0,""total"":473000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":227500.0,""total"":455000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":22500.0,""total"":22500.0}]"
طلب-100931,2025-04-15T06:02:00,مؤكد,عميل-931,سارة ياسر,708856343,user63921@example.com,ذمار,خور مكسر,سريع,5000.0,بطاقة,تم الدفع,209500.0,YER,209500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":204500.0,""total"":204500.0}]"
طلب-100932,2025-01-21T08:33:00,مؤكد,عميل-932,سارة ياسر,733901530,user360094@example.com,لحج,التحرير,سريع,5000.0,محفظة إلكترونية,تم الدفع,254500.0,YER,254500.0,[]
